ts,hit_rate,young_per_1k,not_young_per_1k,pages_made_young_rate,old_pages,total_pages,reads_from_disk_rate
1785273828.1,1000,0,0,0.0,9051,24573,0.0
1785273829.1,1000,0,0,0.0,9051,24573,0.0
1785273830.1,1000,0,0,0.0,9051,24573,0.0
1785273831.1,1000,0,0,0.0,9051,24573,0.0
1785273832.1,1000,0,0,0.0,9051,24573,0.0
1785273833.1,1000,0,0,0.0,9051,24573,0.0
1785273834.1,1000,0,0,0.0,9051,24573,0.0
1785273835.1,1000,0,0,0.0,9051,24573,0.0
1785273836.1,1000,0,0,0.0,9051,24573,0.0
1785273837.1,1000,0,0,0.0,9051,24573,0.0
1785273838.1,1000,0,0,0.0,9051,24573,0.0
1785273839.1,1000,0,0,0.0,9051,24573,0.0
1785273840.1,1000,0,0,0.0,9051,24573,0.0
1785273841.1,1000,0,0,0.0,9051,24573,0.0
1785273842.1,1000,0,0,0.0,9051,24573,0.0
1785273843.1,1000,0,0,0.0,9051,24573,0.0
1785273844.1,1000,0,0,0.0,9051,24573,0.0
1785273845.2,1000,0,0,0.0,9051,24573,0.0
1785273846.2,1000,0,0,0.0,9051,24573,0.0
1785273847.2,1000,0,0,0.0,9051,24573,0.0
1785273848.2,1000,0,0,0.0,9051,24573,0.0
1785273849.2,1000,0,0,0.0,9051,24573,0.0
1785273850.2,1000,0,0,0.0,9051,24573,0.0
1785273851.2,1000,0,0,0.0,9051,24573,0.0
1785273852.2,1000,0,0,0.0,9051,24573,0.0
1785273853.2,1000,0,0,0.0,9051,24573,0.0
1785273854.2,1000,0,0,0.0,9051,24573,0.0
1785273855.2,1000,0,0,0.0,9051,24573,0.0
1785273856.2,1000,0,0,0.0,9051,24573,0.0
1785273857.2,1000,0,0,0.0,9051,24573,0.0
1785273858.2,1000,0,0,0.0,9051,24573,0.0
1785273859.2,1000,0,0,0.0,9051,24573,0.0
1785273860.2,1000,0,0,0.0,9051,24573,0.0
1785273861.2,1000,0,0,0.0,9051,24573,0.0
1785273862.2,1000,0,0,0.0,9051,24573,0.0
1785273863.2,1000,0,0,0.0,9051,24573,0.0
1785273864.2,1000,0,0,0.0,9051,24573,0.0
1785273865.2,1000,0,0,0.0,9051,24573,0.0
1785273866.2,1000,0,0,0.0,9051,24573,0.0
1785273867.2,1000,0,0,0.0,9051,24573,0.0
1785273868.2,1000,0,0,0.0,9051,24573,0.0
1785273869.2,1000,0,0,0.0,9051,24573,0.0
1785273870.2,1000,0,0,0.0,9051,24573,0.0
1785273871.3,1000,0,0,0.0,9051,24573,0.0
1785273872.3,1000,0,0,0.0,9051,24573,0.0
1785273873.3,1000,0,0,0.0,9051,24573,0.0
1785273874.3,1000,0,0,0.0,9051,24573,0.0
1785273875.3,1000,0,0,0.0,9051,24573,0.0
1785273876.3,1000,0,0,0.0,9051,24573,0.0
1785273877.3,1000,0,0,0.0,9051,24573,0.0
1785273878.3,1000,0,0,0.0,9051,24573,0.0
1785273879.3,1000,0,0,0.0,9051,24573,0.0
1785273880.3,1000,0,0,0.0,9051,24573,0.0
1785273881.3,1000,0,0,0.0,9051,24573,0.0
1785273882.3,1000,0,0,0.0,9051,24573,0.0
1785273883.3,1000,0,0,0.0,9051,24573,0.0
1785273884.3,1000,0,0,0.0,9051,24573,0.0
1785273885.3,1000,0,0,0.0,9051,24573,0.0
1785273886.3,1000,0,0,0.0,9051,24573,0.0
1785273887.3,1000,0,0,0.0,9051,24573,0.0
1785273888.3,1000,0,0,0.0,9051,24573,0.0
1785273889.3,1000,0,0,0.0,9051,24573,0.0
1785273890.3,1000,0,0,0.0,9051,24573,0.0
1785273891.3,1000,0,0,0.0,9051,24573,0.0
1785273892.3,1000,0,0,0.0,9051,24573,0.0
1785273893.3,1000,0,0,0.0,9051,24573,0.0
1785273894.3,1000,0,0,0.0,9051,24573,0.0
1785273895.3,1000,0,0,0.0,9051,24573,0.0
1785273896.3,1000,0,0,0.0,9051,24573,0.0
1785273897.3,1000,0,0,0.0,9051,24573,0.0
1785273898.3,1000,0,0,0.0,9051,24573,0.0
1785273899.3,1000,0,0,0.0,9051,24573,0.0
1785273900.3,1000,0,0,0.0,9051,24573,0.0
1785273901.3,1000,0,0,0.0,9051,24573,0.0
1785273902.3,1000,0,0,0.0,9051,24573,0.0
1785273903.3,1000,0,0,0.0,9051,24573,0.0
1785273904.3,1000,0,0,0.0,9051,24573,0.0
1785273905.3,1000,0,0,0.0,9051,24573,0.0
1785273906.3,1000,0,0,0.0,9051,24573,0.0
1785273907.4,1000,0,0,0.0,9051,24573,0.0
1785273908.4,1000,0,0,0.0,9051,24573,0.0
1785273909.4,1000,0,0,0.0,9051,24573,0.0
1785273910.4,1000,0,0,0.0,9051,24573,0.0
1785273911.4,1000,0,0,0.0,9051,24573,0.0
1785273912.4,1000,0,0,0.0,9051,24573,0.0
1785273913.4,1000,0,0,0.0,9051,24573,0.0
1785273914.4,1000,0,0,0.0,9051,24573,0.0
1785273915.4,1000,0,0,0.0,9051,24573,0.0
