ts,hit_rate,young_per_1k,not_young_per_1k,pages_made_young_rate,old_pages,total_pages,reads_from_disk_rate
1785273464.5,1000,0,0,0.0,9051,24573,0.0
1785273465.5,1000,0,0,0.0,9051,24573,0.0
1785273466.5,1000,0,0,0.0,9051,24573,0.0
1785273467.5,1000,0,0,0.0,9051,24573,0.0
1785273468.5,1000,0,0,0.0,9051,24573,0.0
1785273469.5,1000,0,0,0.0,9051,24573,0.0
1785273470.5,1000,0,0,0.0,9051,24573,0.0
1785273471.5,1000,0,0,0.0,9051,24573,0.0
1785273472.5,1000,0,0,0.0,9051,24573,0.0
1785273473.5,1000,0,0,0.0,9051,24573,0.0
1785273474.5,1000,0,0,0.0,9051,24573,0.0
1785273475.5,1000,0,0,0.0,9051,24573,0.0
1785273476.5,1000,0,0,0.0,9051,24573,0.0
1785273477.5,1000,0,0,0.0,9051,24573,0.0
1785273478.5,1000,0,0,0.0,9051,24573,0.0
1785273479.5,1000,0,0,0.0,9051,24573,0.0
1785273480.6,1000,0,0,0.0,9051,24573,0.0
1785273481.6,1000,0,0,0.0,9051,24573,0.0
1785273482.6,1000,0,0,0.0,9051,24573,0.0
1785273483.6,1000,0,0,0.0,9051,24573,0.0
1785273484.6,1000,0,0,0.0,9051,24573,0.0
1785273485.6,1000,0,0,0.0,9051,24573,0.0
1785273486.6,1000,0,0,0.0,9051,24573,0.0
1785273487.6,1000,0,0,0.0,9051,24573,0.0
1785273488.6,1000,0,0,0.0,9051,24573,0.0
1785273489.6,787,0,851,0.0,9051,24573,2519.3793626895945
1785273490.6,416,0,939,0.0,9051,24573,14534.88877375085
1785273491.6,102,0,908,0.0,9051,24573,17532.63233338211
1785273492.6,978,580,22,6667.035999612033,9051,24573,255.9647821781136
1785273493.6,1000,0,0,0.0,9051,24573,0.0
1785273494.6,1000,0,0,0.0,9051,24573,0.0
1785273495.6,1000,0,0,0.0,9051,24573,0.0
1785273496.6,1000,0,0,0.0,9051,24573,0.0
1785273497.6,1000,0,0,0.0,9051,24573,0.0
1785273498.6,1000,0,0,0.0,9051,24573,0.0
1785273499.6,1000,0,0,0.0,9051,24573,0.0
1785273500.6,1000,0,0,0.0,9051,24573,0.0
1785273501.6,1000,0,0,0.0,9051,24573,0.0
1785273502.6,1000,0,0,0.0,9051,24573,0.0
1785273503.6,1000,0,0,0.0,9051,24573,0.0
1785273504.6,1000,0,0,0.0,9051,24573,0.0
1785273505.6,1000,0,0,0.0,9051,24573,0.0
1785273506.6,1000,0,0,0.0,9051,24573,0.0
1785273507.6,1000,0,0,0.0,9051,24573,0.0
1785273508.6,1000,0,0,0.0,9051,24573,0.0
1785273509.6,1000,0,0,0.0,9051,24573,0.0
1785273510.7,1000,0,0,0.0,9051,24573,0.0
1785273511.7,1000,0,0,0.0,9051,24573,0.0
1785273512.7,1000,0,0,0.0,9051,24573,0.0
1785273513.7,1000,0,0,0.0,9051,24573,0.0
1785273514.7,1000,0,0,0.0,9051,24573,0.0
1785273515.7,1000,0,0,0.0,9051,24573,0.0
1785273516.7,1000,0,0,0.0,9051,24573,0.0
1785273517.7,1000,0,0,0.0,9051,24573,0.0
1785273518.7,1000,0,0,0.0,9051,24573,0.0
1785273519.7,1000,0,0,0.0,9051,24573,0.0
1785273520.7,1000,0,0,0.0,9051,24573,0.0
1785273521.7,1000,0,0,0.0,9051,24573,0.0
1785273522.7,1000,0,0,0.0,9051,24573,0.0
1785273523.7,1000,0,0,0.0,9051,24573,0.0
1785273524.7,1000,0,0,0.0,9051,24573,0.0
1785273525.7,1000,0,0,0.0,9051,24573,0.0
1785273526.7,1000,0,0,0.0,9051,24573,0.0
1785273527.7,1000,0,0,0.0,9051,24573,0.0
1785273528.7,1000,0,0,0.0,9051,24573,0.0
1785273529.7,1000,0,0,0.0,9051,24573,0.0
1785273530.7,1000,0,0,0.0,9051,24573,0.0
1785273531.7,1000,0,0,0.0,9051,24573,0.0
1785273532.7,1000,0,0,0.0,9051,24573,0.0
1785273533.7,1000,0,0,0.0,9051,24573,0.0
1785273534.7,1000,0,0,0.0,9051,24573,0.0
1785273535.7,1000,0,0,0.0,9051,24573,0.0
1785273536.7,1000,0,0,0.0,9051,24573,0.0
1785273537.7,1000,0,0,0.0,9051,24573,0.0
1785273538.7,1000,0,0,0.0,9051,24573,0.0
1785273539.7,1000,0,0,0.0,9051,24573,0.0
1785273540.8,1000,0,0,0.0,9051,24573,0.0
1785273541.8,1000,0,0,0.0,9051,24573,0.0
1785273542.8,1000,0,0,0.0,9051,24573,0.0
1785273543.8,1000,0,0,0.0,9051,24573,0.0
1785273544.8,1000,0,0,0.0,9051,24573,0.0
1785273545.8,1000,0,0,0.0,9051,24573,0.0
1785273546.8,1000,0,0,0.0,9051,24573,0.0
1785273547.8,1000,0,0,0.0,9051,24573,0.0
1785273548.8,1000,0,0,0.0,9051,24573,0.0
1785273549.8,1000,0,0,0.0,9051,24573,0.0
1785273550.8,1000,0,0,0.0,9051,24573,0.0
1785273551.8,1000,0,0,0.0,9051,24573,0.0
1785273552.8,1000,0,0,0.0,9051,24573,0.0
1785273553.8,1000,0,0,0.0,9051,24573,0.0
1785273554.8,1000,0,0,0.0,9051,24573,0.0
1785273555.8,1000,0,0,0.0,9051,24573,0.0
1785273556.8,1000,0,0,0.0,9051,24573,0.0
1785273557.8,1000,0,0,0.0,9051,24573,0.0
1785273558.8,1000,0,0,0.0,9051,24573,0.0
1785273559.8,1000,0,0,0.0,9051,24573,0.0
1785273560.8,1000,0,0,0.0,9051,24573,0.0
1785273561.8,1000,0,0,0.0,9051,24573,0.0
1785273562.8,1000,0,0,0.0,9051,24573,0.0
1785273563.8,1000,0,0,0.0,9051,24573,0.0
1785273564.8,1000,0,0,0.0,9051,24573,0.0
1785273565.8,1000,0,0,0.0,9051,24573,0.0
1785273566.8,1000,0,0,0.0,9051,24573,0.0
1785273567.8,1000,0,0,0.0,9051,24573,0.0
1785273568.8,1000,0,0,0.0,9051,24573,0.0
1785273569.8,1000,0,0,0.0,9051,24573,0.0
1785273570.8,1000,0,0,0.0,9051,24573,0.0
1785273571.9,1000,0,0,0.0,9051,24573,0.0
1785273572.9,1000,0,0,0.0,9051,24573,0.0
1785273573.9,1000,0,0,0.0,9051,24573,0.0
1785273574.9,1000,0,0,0.0,9051,24573,0.0
1785273575.9,1000,0,0,0.0,9051,24573,0.0
1785273576.9,1000,0,0,0.0,9051,24573,0.0
1785273577.9,1000,0,0,0.0,9051,24573,0.0
1785273578.9,1000,0,0,0.0,9051,24573,0.0
1785273579.9,1000,0,0,0.0,9051,24573,0.0
1785273580.9,1000,0,0,0.0,9051,24573,0.0
1785273581.9,1000,0,0,0.0,9051,24573,0.0
1785273582.9,1000,0,0,0.0,9051,24573,0.0
1785273583.9,1000,0,0,0.0,9051,24573,0.0
1785273584.9,1000,0,0,0.0,9051,24573,0.0
1785273585.9,1000,0,0,0.0,9051,24573,0.0
1785273586.9,1000,0,0,0.0,9051,24573,0.0
1785273587.9,1000,0,0,0.0,9051,24573,0.0
1785273588.9,1000,0,0,0.0,9051,24573,0.0
1785273589.9,1000,0,0,0.0,9051,24573,0.0
1785273590.9,1000,0,0,0.0,9051,24573,0.0
1785273591.9,1000,0,0,0.0,9051,24573,0.0
1785273592.9,1000,0,0,0.0,9051,24573,0.0
1785273593.9,1000,0,0,0.0,9051,24573,0.0
1785273594.9,1000,0,0,0.0,9051,24573,0.0
1785273595.9,1000,0,0,0.0,9051,24573,0.0
1785273596.9,1000,0,0,0.0,9051,24573,0.0
1785273597.9,1000,0,0,0.0,9051,24573,0.0
1785273598.9,1000,0,0,0.0,9051,24573,0.0
1785273600.0,1000,0,0,0.0,9051,24573,0.0
1785273601.0,1000,0,0,0.0,9051,24573,0.0
1785273602.0,1000,0,0,0.0,9051,24573,0.0
1785273603.0,1000,0,0,0.0,9051,24573,0.0
1785273604.0,1000,0,0,0.0,9051,24573,0.0
1785273605.0,1000,0,0,0.0,9051,24573,0.0
1785273606.0,1000,0,0,0.0,9051,24573,0.0
1785273607.0,1000,0,0,0.0,9051,24573,0.0
1785273608.0,1000,0,0,0.0,9051,24573,0.0
1785273609.0,1000,0,0,0.0,9051,24573,0.0
1785273610.0,1000,0,0,0.0,9051,24573,0.0
1785273611.0,1000,0,0,0.0,9051,24573,0.0
1785273612.0,1000,0,0,0.0,9051,24573,0.0
1785273613.0,1000,0,0,0.0,9051,24573,0.0
1785273614.0,1000,0,0,0.0,9051,24573,0.0
1785273615.0,1000,0,0,0.0,9051,24573,0.0
1785273616.0,1000,0,0,0.0,9051,24573,0.0
1785273617.0,1000,0,0,0.0,9051,24573,0.0
1785273618.0,1000,0,0,0.0,9051,24573,0.0
1785273619.0,1000,0,0,0.0,9051,24573,0.0
1785273620.0,1000,0,0,0.0,9051,24573,0.0
1785273621.0,1000,0,0,0.0,9051,24573,0.0
1785273622.0,1000,0,0,0.0,9051,24573,0.0
1785273623.0,1000,0,0,0.0,9051,24573,0.0
1785273624.0,1000,0,0,0.0,9051,24573,0.0
1785273625.0,1000,0,0,0.0,9051,24573,0.0
1785273626.0,1000,0,0,0.0,9051,24573,0.0
1785273627.0,1000,0,0,0.0,9051,24573,0.0
1785273628.0,1000,0,0,0.0,9051,24573,0.0
1785273629.0,1000,0,0,0.0,9051,24573,0.0
1785273630.0,1000,0,0,0.0,9051,24573,0.0
1785273631.0,1000,0,0,0.0,9051,24573,0.0
1785273632.0,1000,0,0,0.0,9051,24573,0.0
1785273633.1,1000,0,0,0.0,9051,24573,0.0
1785273634.1,1000,0,0,0.0,9051,24573,0.0
1785273635.1,1000,0,0,0.0,9051,24573,0.0
1785273636.1,1000,0,0,0.0,9051,24573,0.0
1785273637.1,1000,0,0,0.0,9051,24573,0.0
1785273638.1,1000,0,0,0.0,9051,24573,0.0
1785273639.1,1000,0,0,0.0,9051,24573,0.0
1785273640.1,1000,0,0,0.0,9051,24573,0.0
1785273641.1,1000,0,0,0.0,9051,24573,0.0
1785273642.1,1000,0,0,0.0,9051,24573,0.0
1785273643.1,1000,0,0,0.0,9051,24573,0.0
1785273644.1,1000,0,0,0.0,9051,24573,0.0
1785273645.1,1000,0,0,0.0,9051,24573,0.0
1785273646.1,1000,0,0,0.0,9051,24573,0.0
1785273647.1,1000,0,0,0.0,9051,24573,0.0
1785273648.1,1000,0,0,0.0,9051,24573,0.0
1785273649.1,1000,0,0,0.0,9051,24573,0.0
1785273650.1,1000,0,0,0.0,9051,24573,0.0
1785273651.1,1000,0,0,0.0,9051,24573,0.0
1785273652.1,1000,0,0,0.0,9051,24573,0.0
1785273653.1,1000,0,0,0.0,9051,24573,0.0
1785273654.1,1000,0,0,0.0,9051,24573,0.0
1785273655.1,1000,0,0,0.0,9051,24573,0.0
1785273656.1,1000,0,0,0.0,9051,24573,0.0
1785273657.1,1000,0,0,0.0,9051,24573,0.0
1785273658.1,1000,0,0,0.0,9051,24573,0.0
1785273659.1,1000,0,0,0.0,9051,24573,0.0
1785273660.1,1000,0,0,0.0,9051,24573,0.0
1785273661.1,1000,0,0,0.0,9051,24573,0.0
1785273662.1,1000,0,0,0.0,9051,24573,0.0
1785273663.1,1000,0,0,0.0,9051,24573,0.0
1785273664.1,1000,0,0,0.0,9051,24573,0.0
1785273665.1,1000,0,0,0.0,9051,24573,0.0
1785273666.2,1000,0,0,0.0,9051,24573,0.0
1785273667.2,1000,0,0,0.0,9051,24573,0.0
1785273668.2,1000,0,0,0.0,9051,24573,0.0
1785273669.2,1000,0,0,0.0,9051,24573,0.0
